open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_overnight_compression,LOOK_FOR_transition_repricing_london,LOOK_FOR_transition_repricing_ny,LOOK_FOR_trend_pullback_asia,quality_label,quality_label_full,base_state
5935.3,5944.75,5933.9,5943.8,0,0,0,2,0.9895320148714819,NY,2,1.969395100429578,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5943.8,5948.7,5941.75,5943.5,0,0,0,2,0.9895320148714819,NY,2,1.969395100429578,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5942.9,5942.9,5937.1,5942.2,0,0,0,2,0.9895320148714819,NY,2,1.969395100429578,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5942.2,5944.65,5933.5,5941.9,0,0,0,2,0.9895320148714819,NY,2,1.969395100429578,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5941.4,5941.9,5936.65,5937.75,0,0,0,2,0.8303611061896894,NY_PM,3,2.17733278844847,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5937.65,5938.9,5936.15,5937.5,0,0,0,2,0.8303611061896894,NY_PM,3,2.17733278844847,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5946.9,5948.25,5941.65,5942.25,0,0,0,2,0.9752360141427396,NY_PM,4,0.13848920863308117,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5942.15,5944.4,5938.65,5943.15,0,0,0,2,0.9752360141427396,NY_PM,4,0.13848920863308117,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5943.4,5945.75,5937.4,5938.9,0,0,0,2,0.9752360141427396,NY_PM,4,0.13848920863308117,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5938.9,5939.4,5934.65,5938.15,0,0,0,2,0.9752360141427396,NY_PM,4,0.13848920863308117,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5938.15,5939.65,5936.15,5936.9,0,0,0,2,0.8247881604887034,NY_PM,5,0.10993387436129355,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5936.9,5937.9,5933.9,5936.9,0,0,0,2,0.8247881604887034,NY_PM,5,0.10993387436129355,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5936.9,5940.4,5933.15,5936.15,0,0,0,2,0.8247881604887034,NY_PM,5,0.10993387436129355,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5936.15,5938.9,5935.4,5938.4,0,0,0,2,0.8247881604887034,NY_PM,5,0.10993387436129355,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5938.4,5938.9,5936.15,5937.15,0,0,0,2,0.8471612352861455,ASIA,6,0.07841254600738115,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
5937.15,5939.4,5936.65,5937.15,0,0,0,2,0.8471612352861455,ASIA,6,0.07841254600738115,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
5937.15,5940.15,5936.9,5939.9,0,0,0,2,0.8471612352861455,ASIA,6,0.07841254600738115,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
5939.9,5940.65,5939.15,5940.15,0,0,0,2,0.8471612352861455,ASIA,6,0.07841254600738115,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
5940.15,5943.9,5939.65,5943.75,0,0,0,2,0.9459632568123528,ASIA,7,0.454362199645258,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
5943.75,5946.15,5942.9,5944.15,0,0,0,2,0.9459632568123528,ASIA,7,0.454362199645258,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
5944.15,5945.4,5942.65,5944.65,0,0,0,2,0.9459632568123528,ASIA,7,0.454362199645258,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
5944.65,5948.65,5944.4,5948.4,0,0,0,2,0.9459632568123528,ASIA,7,0.454362199645258,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
5948.4,5951.65,5946.4,5951.4,0,0,0,2,0.9994799595317317,ASIA,8,0.9731299927378788,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
5951.4,5953.4,5951.0,5951.4,0,0,0,2,0.9994799595317317,ASIA,8,0.9731299927378788,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
5951.6,5957.15,5950.65,5953.0,0,0,0,2,0.9994799595317317,ASIA,8,0.9731299927378788,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
5953.0,5960.9,5952.4,5960.15,0,0,0,2,0.9994799595317317,ASIA,8,0.9731299927378788,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
5960.15,5967.0,5960.15,5964.65,0,0,0,2,0.9982811027924273,ASIA,9,1.2458257437766387,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5964.65,5970.9,5963.65,5970.65,0,0,0,2,0.9982811027924273,ASIA,9,1.2458257437766387,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5970.65,5974.4,5968.15,5972.0,0,0,0,2,0.9982811027924273,ASIA,9,1.2458257437766387,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
