symbol,setup_family,baseline_id,episode_id,intent_side,entry_ts,horizon_bars,is_virtual_pair
US500.spot.mg,transition_resolution,TRANSITION_RESOLUTION,220,SHORT,2024-11-12 12:00:00,16,False
US500.spot.mg,balance_stability,BALANCE_STABILITY,221,LONG,2024-11-13 22:00:00,10,True
US500.spot.mg,balance_stability,BALANCE_STABILITY,221,SHORT,2024-11-13 22:00:00,10,True
US500.spot.mg,state_reinforcement,STATE_REINFORCEMENT,222,SHORT,2024-11-15 00:00:00,16,False
US500.spot.mg,state_reinforcement,STATE_REINFORCEMENT,223,LONG,2024-11-18 00:00:00,16,False
US500.spot.mg,balance_stability,BALANCE_STABILITY,224,LONG,2024-11-20 00:00:00,10,True
US500.spot.mg,balance_stability,BALANCE_STABILITY,224,SHORT,2024-11-20 00:00:00,10,True
US500.spot.mg,transition_resolution,TRANSITION_RESOLUTION,226,LONG,2024-11-22 10:00:00,16,False
US500.spot.mg,state_reinforcement,STATE_REINFORCEMENT,227,LONG,2024-11-25 04:00:00,16,False
US500.spot.mg,transition_resolution,TRANSITION_RESOLUTION,228,LONG,2024-12-06 10:00:00,16,False
US500.spot.mg,balance_stability,BALANCE_STABILITY,229,LONG,2024-12-09 00:00:00,10,True
US500.spot.mg,balance_stability,BALANCE_STABILITY,229,SHORT,2024-12-09 00:00:00,10,True
US500.spot.mg,transition_resolution,TRANSITION_RESOLUTION,230,SHORT,2024-12-09 12:00:00,16,False
US500.spot.mg,balance_stability,BALANCE_STABILITY,231,LONG,2024-12-11 04:00:00,10,True
US500.spot.mg,balance_stability,BALANCE_STABILITY,231,SHORT,2024-12-11 04:00:00,10,True
US500.spot.mg,transition_resolution,TRANSITION_RESOLUTION,232,LONG,2024-12-11 10:00:00,16,False
US500.spot.mg,transition_resolution,TRANSITION_RESOLUTION,233,SHORT,2024-12-17 10:00:00,16,False
US500.spot.mg,balance_stability,BALANCE_STABILITY,234,LONG,2024-12-18 02:00:00,10,True
US500.spot.mg,balance_stability,BALANCE_STABILITY,234,SHORT,2024-12-18 02:00:00,10,True
US500.spot.mg,state_reinforcement,STATE_REINFORCEMENT,235,SHORT,2024-12-19 00:00:00,16,False
US500.spot.mg,state_reinforcement,STATE_REINFORCEMENT,236,LONG,2024-12-19 04:00:00,16,False
US500.spot.mg,transition_resolution,TRANSITION_RESOLUTION,237,LONG,2024-12-20 12:00:00,16,False
US500.spot.mg,balance_stability,BALANCE_STABILITY,238,LONG,2024-12-24 00:00:00,10,True
US500.spot.mg,balance_stability,BALANCE_STABILITY,238,SHORT,2024-12-24 00:00:00,10,True
US500.spot.mg,transition_resolution,TRANSITION_RESOLUTION,239,LONG,2024-12-24 10:00:00,16,False
US500.spot.mg,state_reinforcement,STATE_REINFORCEMENT,240,LONG,2024-12-26 00:00:00,16,False
US500.spot.mg,balance_stability,BALANCE_STABILITY,241,LONG,2024-12-26 20:00:00,10,True
US500.spot.mg,balance_stability,BALANCE_STABILITY,241,SHORT,2024-12-26 20:00:00,10,True
US500.spot.mg,transition_resolution,TRANSITION_RESOLUTION,242,SHORT,2024-12-30 08:00:00,16,False
